timestamp,city,aqi_actual,aqi_predicted,aqi_category,risk_level,outdoor_activity,mask_recommendation,hour
2025-12-01 04:00:00,Tokyo,43,42.05767822265625,Good,Low,Unrestricted,Not necessary,4
2025-12-01 04:00:00,New York,4,4.046230792999268,Good,Low,Unrestricted,Not necessary,4
2025-12-01 04:00:00,São Paulo,51,49.79566955566406,Good,Low,Unrestricted,Not necessary,4
2025-12-01 04:00:00,Los Angeles,70,70.0250015258789,Moderate,Low,Generally Safe,Not necessary,4
2025-12-01 04:00:00,London,2,2.0746066570281982,Good,Low,Unrestricted,Not necessary,4
2025-12-01 04:00:00,Delhi,171,170.77703857421875,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,4
2025-12-01 05:00:00,London,2,2.0746066570281982,Good,Low,Unrestricted,Not necessary,5
2025-12-01 05:00:00,Delhi,171,171.7900848388672,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,5
2025-12-01 05:00:00,São Paulo,49,49.98922348022461,Good,Low,Unrestricted,Not necessary,5
2025-12-01 05:00:00,Beijing,92,91.21591186523438,Moderate,Low,Generally Safe,Not necessary,5
2025-12-01 05:00:00,Tokyo,41,40.98951721191406,Good,Low,Unrestricted,Not necessary,5
2025-12-01 05:00:00,New York,5,4.997681617736816,Good,Low,Unrestricted,Not necessary,5
2025-12-01 05:00:00,Cairo,74,73.92034912109375,Moderate,Low,Generally Safe,Not necessary,5
2025-12-01 05:00:00,Mumbai,174,173.5394744873047,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,5
2025-12-01 05:00:00,Los Angeles,71,70.7884750366211,Moderate,Low,Generally Safe,Not necessary,5
2025-12-01 05:00:00,Mexico City,64,63.923866271972656,Moderate,Low,Generally Safe,Not necessary,5
2025-12-01 06:00:00,São Paulo,48,47.7710075378418,Good,Low,Unrestricted,Not necessary,6
2025-12-01 06:00:00,Tokyo,38,38.48817443847656,Good,Low,Unrestricted,Not necessary,6
2025-12-01 06:00:00,London,2,2.0746066570281982,Good,Low,Unrestricted,Not necessary,6
2025-12-01 06:00:00,Mumbai,173,172.6492919921875,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,6
2025-12-01 06:00:00,Cairo,74,73.92034912109375,Moderate,Low,Generally Safe,Not necessary,6
2025-12-01 06:00:00,Delhi,172,171.7621307373047,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,6
2025-12-01 06:00:00,Mexico City,64,64.15312957763672,Moderate,Low,Generally Safe,Not necessary,6
2025-12-01 06:00:00,Los Angeles,72,72.1533203125,Moderate,Low,Generally Safe,Not necessary,6
2025-12-01 06:00:00,New York,7,6.6279988288879395,Good,Low,Unrestricted,Not necessary,6
2025-12-01 06:00:00,Beijing,109,108.94498443603516,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,6
2025-12-01 07:00:00,Mumbai,174,173.86614990234375,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,7
2025-12-01 07:00:00,Delhi,173,173.06114196777344,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,7
2025-12-01 07:00:00,Los Angeles,73,73.05267333984375,Moderate,Low,Generally Safe,Not necessary,7
2025-12-01 07:00:00,Cairo,74,74.33428192138672,Moderate,Low,Generally Safe,Not necessary,7
2025-12-01 07:00:00,New York,8,7.90784215927124,Good,Low,Unrestricted,Not necessary,7
2025-12-01 07:00:00,São Paulo,47,46.604347229003906,Good,Low,Unrestricted,Not necessary,7
2025-12-01 07:00:00,London,2,2.0746066570281982,Good,Low,Unrestricted,Not necessary,7
2025-12-01 07:00:00,Tokyo,35,35.6827507019043,Good,Low,Unrestricted,Not necessary,7
2025-12-01 07:00:00,Mexico City,67,67.43540954589844,Moderate,Low,Generally Safe,Not necessary,7
2025-12-01 07:00:00,Beijing,120,119.82817840576172,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,7
2025-12-01 08:00:00,Mumbai,175,174.86968994140625,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,8
2025-12-01 08:00:00,Mexico City,70,69.92453002929688,Moderate,Low,Generally Safe,Not necessary,8
2025-12-01 08:00:00,Delhi,174,174.0743865966797,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,8
2025-12-01 08:00:00,Los Angeles,74,73.9000015258789,Moderate,Low,Generally Safe,Not necessary,8
2025-12-01 08:00:00,São Paulo,46,46.30412673950195,Good,Low,Unrestricted,Not necessary,8
2025-12-01 08:00:00,Beijing,120,123.18718719482422,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,8
2025-12-01 08:00:00,Tokyo,34,33.87186813354492,Good,Low,Unrestricted,Not necessary,8
2025-12-01 08:00:00,Cairo,75,74.42364501953125,Moderate,Low,Generally Safe,Not necessary,8
2025-12-01 08:00:00,New York,10,9.895020484924316,Good,Low,Unrestricted,Not necessary,8
2025-12-01 08:00:00,London,2,2.2662534713745117,Good,Low,Unrestricted,Not necessary,8
2025-12-01 09:00:00,Delhi,175,174.8786163330078,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,9
2025-12-01 09:00:00,Cairo,75,74.54096221923828,Moderate,Low,Generally Safe,Not necessary,9
2025-12-01 09:00:00,Tokyo,33,32.851741790771484,Good,Low,Unrestricted,Not necessary,9
2025-12-01 09:00:00,London,3,2.923198938369751,Good,Low,Unrestricted,Not necessary,9
2025-12-01 09:00:00,Beijing,94,96.97493743896484,Moderate,Low,Generally Safe,Not necessary,9
2025-12-01 09:00:00,New York,12,11.689621925354004,Good,Low,Unrestricted,Not necessary,9
2025-12-01 09:00:00,Mumbai,176,175.00930786132812,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,9
2025-12-01 09:00:00,Los Angeles,73,73.02621459960938,Moderate,Low,Generally Safe,Not necessary,9
2025-12-01 09:00:00,Mexico City,71,70.72295379638672,Moderate,Low,Generally Safe,Not necessary,9
2025-12-01 09:00:00,São Paulo,47,46.24243927001953,Good,Low,Unrestricted,Not necessary,9
2025-12-01 10:00:00,Mexico City,74,73.74425506591797,Moderate,Low,Generally Safe,Not necessary,10
2025-12-01 10:00:00,Beijing,89,88.53157806396484,Moderate,Low,Generally Safe,Not necessary,10
2025-12-01 10:00:00,São Paulo,48,47.516029357910156,Good,Low,Unrestricted,Not necessary,10
2025-12-01 10:00:00,Delhi,174,173.9843292236328,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,10
2025-12-01 10:00:00,New York,11,11.12851333618164,Good,Low,Unrestricted,Not necessary,10
2025-12-01 10:00:00,Tokyo,33,32.91398620605469,Good,Low,Unrestricted,Not necessary,10
2025-12-01 10:00:00,Los Angeles,73,72.47764587402344,Moderate,Low,Generally Safe,Not necessary,10
2025-12-01 10:00:00,Cairo,74,74.54096221923828,Moderate,Low,Generally Safe,Not necessary,10
2025-12-01 10:00:00,Mumbai,178,177.20150756835938,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,10
2025-12-01 10:00:00,London,3,2.923198938369751,Good,Low,Unrestricted,Not necessary,10
2025-12-01 11:00:00,Mexico City,79,79.04722595214844,Moderate,Low,Generally Safe,Not necessary,11
2025-12-01 11:00:00,New York,10,10.234912872314453,Good,Low,Unrestricted,Not necessary,11
2025-12-01 11:00:00,Los Angeles,72,72.20084381103516,Moderate,Low,Generally Safe,Not necessary,11
2025-12-01 11:00:00,São Paulo,500,445.5868225097656,Hazardous,Extreme,Stay Indoors - Emergency,N95/N99 mask required if going outdoors,11
2025-12-01 11:00:00,London,3,3.044973850250244,Good,Low,Unrestricted,Not necessary,11
2025-12-01 11:00:00,Mumbai,180,180.3256072998047,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,11
2025-12-01 11:00:00,Beijing,89,90.35443878173828,Moderate,Low,Generally Safe,Not necessary,11
2025-12-01 11:00:00,Delhi,174,174.11778259277344,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,11
2025-12-01 11:00:00,Cairo,74,74.03006744384766,Moderate,Low,Generally Safe,Not necessary,11
2025-12-01 11:00:00,Tokyo,32,32.303985595703125,Good,Low,Unrestricted,Not necessary,11
2025-12-01 12:00:00,Los Angeles,72,72.47071075439453,Moderate,Low,Generally Safe,Not necessary,12
2025-12-01 12:00:00,Mumbai,184,184.0500946044922,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,12
2025-12-01 12:00:00,New York,8,8.035429000854492,Good,Low,Unrestricted,Not necessary,12
2025-12-01 12:00:00,São Paulo,52,38.70831298828125,Good,Low,Unrestricted,Not necessary,12
2025-12-01 12:00:00,Delhi,157,157.360107421875,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,12
2025-12-01 12:00:00,Beijing,108,105.92083740234375,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,12
2025-12-01 12:00:00,Mexico City,85,84.51048278808594,Moderate,Low,Generally Safe,Not necessary,12
2025-12-01 12:00:00,Cairo,73,72.53506469726562,Moderate,Low,Generally Safe,Not necessary,12
2025-12-01 12:00:00,Tokyo,32,31.999849319458008,Good,Low,Unrestricted,Not necessary,12
2025-12-01 12:00:00,London,3,3.6205286979675293,Good,Low,Unrestricted,Not necessary,12
2025-12-01 13:00:00,Mumbai,187,186.27627563476562,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,13
2025-12-01 13:00:00,New York,7,7.098409175872803,Good,Low,Unrestricted,Not necessary,13
2025-12-01 13:00:00,Mexico City,91,90.96268463134766,Moderate,Low,Generally Safe,Not necessary,13
2025-12-01 13:00:00,Beijing,146,139.1932373046875,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,13
2025-12-01 13:00:00,Cairo,72,72.23844909667969,Moderate,Low,Generally Safe,Not necessary,13
2025-12-01 13:00:00,Delhi,156,156.89935302734375,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,13
2025-12-01 13:00:00,São Paulo,53,47.020320892333984,Good,Low,Unrestricted,Not necessary,13
2025-12-01 13:00:00,Los Angeles,72,72.47071075439453,Moderate,Low,Generally Safe,Not necessary,13
2025-12-01 13:00:00,Tokyo,33,32.85380935668945,Good,Low,Unrestricted,Not necessary,13
2025-12-01 13:00:00,London,4,3.922034502029419,Good,Low,Unrestricted,Not necessary,13
2025-12-01 14:00:00,Tokyo,33,33.15171813964844,Good,Low,Unrestricted,Not necessary,14
2025-12-01 14:00:00,Delhi,157,156.47691345214844,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,14
2025-12-01 14:00:00,Beijing,158,153.0882110595703,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,14
2025-12-01 14:00:00,São Paulo,54,53.406761169433594,Moderate,Low,Generally Safe,Not necessary,14
2025-12-01 14:00:00,Los Angeles,73,73.02603149414062,Moderate,Low,Generally Safe,Not necessary,14
2025-12-01 14:00:00,New York,7,7.058895587921143,Good,Low,Unrestricted,Not necessary,14
2025-12-01 14:00:00,London,4,3.922034502029419,Good,Low,Unrestricted,Not necessary,14
2025-12-01 14:00:00,Mumbai,189,188.77655029296875,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,14
2025-12-01 14:00:00,Mexico City,99,99.81716918945312,Moderate,Low,Generally Safe,Not necessary,14
2025-12-01 14:00:00,Cairo,71,70.85710144042969,Moderate,Low,Generally Safe,Not necessary,14
2025-12-01 15:00:00,Tokyo,32,32.297760009765625,Good,Low,Unrestricted,Not necessary,15
2025-12-01 15:00:00,New York,7,7.0395894050598145,Good,Low,Unrestricted,Not necessary,15
2025-12-01 15:00:00,Cairo,62,62.26632308959961,Moderate,Low,Generally Safe,Not necessary,15
2025-12-01 15:00:00,Delhi,160,159.68045043945312,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,15
2025-12-01 15:00:00,Beijing,166,168.48516845703125,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,15
2025-12-01 15:00:00,London,4,4.053272724151611,Good,Low,Unrestricted,Not necessary,15
2025-12-01 15:00:00,São Paulo,55,54.80009841918945,Moderate,Low,Generally Safe,Not necessary,15
2025-12-01 15:00:00,Los Angeles,74,73.88812255859375,Moderate,Low,Generally Safe,Not necessary,15
2025-12-01 15:00:00,Mexico City,111,110.91009521484375,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,15
2025-12-01 15:00:00,Mumbai,191,190.94610595703125,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,15
2025-12-01 16:00:00,London,4,4.046230792999268,Good,Low,Unrestricted,Not necessary,16
2025-12-01 16:00:00,Mexico City,122,122.06391906738281,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,16
2025-12-01 16:00:00,Tokyo,31,31.04422378540039,Good,Low,Unrestricted,Not necessary,16
2025-12-01 16:00:00,Cairo,57,57.64924240112305,Moderate,Low,Generally Safe,Not necessary,16
2025-12-01 16:00:00,São Paulo,55,54.952762603759766,Moderate,Low,Generally Safe,Not necessary,16
2025-12-01 16:00:00,Delhi,164,163.5764923095703,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,16
2025-12-01 16:00:00,Mumbai,194,192.7593994140625,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,16
2025-12-01 16:00:00,Los Angeles,75,74.78688049316406,Moderate,Low,Generally Safe,Not necessary,16
2025-12-01 16:00:00,New York,8,7.975124835968018,Good,Low,Unrestricted,Not necessary,16
2025-12-01 16:00:00,Beijing,176,176.59730529785156,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,16
2025-12-01 17:00:00,London,4,4.046230792999268,Good,Low,Unrestricted,Not necessary,17
2025-12-01 17:00:00,New York,8,8.491279602050781,Good,Low,Unrestricted,Not necessary,17
2025-12-01 17:00:00,Mumbai,197,196.35748291015625,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,17
2025-12-01 17:00:00,São Paulo,54,54.10369110107422,Moderate,Low,Generally Safe,Not necessary,17
2025-12-01 17:00:00,Mexico City,131,129.95802307128906,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,17
2025-12-01 17:00:00,Beijing,187,189.00889587402344,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,17
2025-12-01 17:00:00,Los Angeles,77,77.00735473632812,Moderate,Low,Generally Safe,Not necessary,17
2025-12-01 17:00:00,Cairo,54,54.08536148071289,Moderate,Low,Generally Safe,Not necessary,17
2025-12-01 17:00:00,Tokyo,32,31.38982582092285,Good,Low,Unrestricted,Not necessary,17
2025-12-01 17:00:00,Delhi,167,166.426513671875,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,17
2025-12-01 18:00:00,São Paulo,42,42.14476013183594,Good,Low,Unrestricted,Not necessary,18
2025-12-01 18:00:00,Delhi,172,171.03067016601562,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,18
2025-12-01 18:00:00,Cairo,53,52.976722717285156,Moderate,Low,Generally Safe,Not necessary,18
2025-12-01 18:00:00,New York,9,8.945806503295898,Good,Low,Unrestricted,Not necessary,18
2025-12-01 18:00:00,Mumbai,200,197.0360107421875,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,18
2025-12-01 18:00:00,Los Angeles,80,79.73639678955078,Moderate,Low,Generally Safe,Not necessary,18
2025-12-01 18:00:00,Beijing,196,207.82870483398438,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,18
2025-12-01 18:00:00,London,4,4.046230792999268,Good,Low,Unrestricted,Not necessary,18
2025-12-01 18:00:00,Mexico City,138,137.17733764648438,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,18
2025-12-01 18:00:00,Tokyo,34,33.70249938964844,Good,Low,Unrestricted,Not necessary,18
2025-12-01 19:00:00,Tokyo,38,37.03515625,Good,Low,Unrestricted,Not necessary,19
2025-12-01 19:00:00,Mumbai,204,201.07835388183594,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,19
2025-12-01 19:00:00,Delhi,178,177.42213439941406,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,19
2025-12-01 19:00:00,London,5,4.997681617736816,Good,Low,Unrestricted,Not necessary,19
2025-12-01 19:00:00,Mexico City,141,145.3984832763672,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,19
2025-12-01 19:00:00,Los Angeles,83,81.90157318115234,Moderate,Low,Generally Safe,Not necessary,19
2025-12-01 19:00:00,Cairo,53,52.9205207824707,Moderate,Low,Generally Safe,Not necessary,19
2025-12-01 19:00:00,New York,7,7.079514026641846,Good,Low,Unrestricted,Not necessary,19
2025-12-01 19:00:00,São Paulo,40,40.099822998046875,Good,Low,Unrestricted,Not necessary,19
2025-12-01 19:00:00,Beijing,209,222.80970764160156,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,19
2025-12-01 20:00:00,Los Angeles,85,84.53398132324219,Moderate,Low,Generally Safe,Not necessary,20
2025-12-01 20:00:00,Mumbai,204,202.85525512695312,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,20
2025-12-01 20:00:00,Beijing,214,246.16831970214844,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,20
2025-12-01 20:00:00,Mexico City,140,147.1748504638672,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,20
2025-12-01 20:00:00,New York,4,4.334394454956055,Good,Low,Unrestricted,Not necessary,20
2025-12-01 20:00:00,Tokyo,39,38.90934371948242,Good,Low,Unrestricted,Not necessary,20
2025-12-01 20:00:00,Delhi,184,184.3523712158203,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,20
2025-12-01 20:00:00,Cairo,52,52.11185073852539,Moderate,Low,Generally Safe,Not necessary,20
2025-12-01 20:00:00,London,5,5.007204055786133,Good,Low,Unrestricted,Not necessary,20
2025-12-01 20:00:00,São Paulo,41,40.8162727355957,Good,Low,Unrestricted,Not necessary,20
2025-12-01 21:00:00,Cairo,52,52.09746170043945,Moderate,Low,Generally Safe,Not necessary,21
2025-12-01 21:00:00,New York,3,3.1826233863830566,Good,Low,Unrestricted,Not necessary,21
2025-12-01 21:00:00,London,6,5.844006061553955,Good,Low,Unrestricted,Not necessary,21
2025-12-01 21:00:00,Mexico City,136,138.8878631591797,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,21
2025-12-01 21:00:00,Delhi,189,188.7529296875,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,21
2025-12-01 21:00:00,Los Angeles,86,86.39092254638672,Moderate,Low,Generally Safe,Not necessary,21
2025-12-01 21:00:00,Tokyo,39,38.20650100708008,Good,Low,Unrestricted,Not necessary,21
2025-12-01 21:00:00,Mumbai,199,200.74913024902344,Unknown,Extreme,Stay Indoors - Emergency,N95/N99 mask required if going outdoors,21
2025-12-01 21:00:00,São Paulo,43,42.8426399230957,Good,Low,Unrestricted,Not necessary,21
2025-12-01 21:00:00,Beijing,196,238.41299438476562,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,21
2025-12-01 22:00:00,London,6,6.011037826538086,Good,Low,Unrestricted,Not necessary,22
2025-12-01 22:00:00,São Paulo,44,43.466644287109375,Good,Low,Unrestricted,Not necessary,22
2025-12-01 22:00:00,New York,3,3.0933053493499756,Good,Low,Unrestricted,Not necessary,22
2025-12-01 22:00:00,Los Angeles,87,86.37979125976562,Moderate,Low,Generally Safe,Not necessary,22
2025-12-01 22:00:00,Delhi,194,194.6123504638672,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,22
2025-12-01 22:00:00,Mexico City,130,131.42160034179688,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,22
2025-12-01 22:00:00,Cairo,53,52.972999572753906,Moderate,Low,Generally Safe,Not necessary,22
2025-12-01 22:00:00,Tokyo,39,38.19291687011719,Good,Low,Unrestricted,Not necessary,22
2025-12-01 22:00:00,Beijing,182,193.124755859375,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,22
2025-12-01 22:00:00,Mumbai,197,197.9800262451172,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,22
2025-12-01 23:00:00,Mexico City,120,121.82757568359375,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,23
2025-12-01 23:00:00,New York,3,3.032531976699829,Good,Low,Unrestricted,Not necessary,23
2025-12-01 23:00:00,Beijing,166,167.8160400390625,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,23
2025-12-01 23:00:00,Tokyo,40,40.03385543823242,Good,Low,Unrestricted,Not necessary,23
2025-12-01 23:00:00,Cairo,54,53.984893798828125,Moderate,Low,Generally Safe,Not necessary,23
2025-12-01 23:00:00,São Paulo,43,42.17030334472656,Good,Low,Unrestricted,Not necessary,23
2025-12-01 23:00:00,London,7,6.961553573608398,Good,Low,Unrestricted,Not necessary,23
2025-12-01 23:00:00,Los Angeles,87,87.42571258544922,Moderate,Low,Generally Safe,Not necessary,23
2025-12-01 23:00:00,Delhi,199,198.8951873779297,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,23
2025-12-01 23:00:00,Mumbai,195,195.9915313720703,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,23
2025-12-02 00:00:00,Mumbai,194,191.7345733642578,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,0
2025-12-02 00:00:00,Los Angeles,88,87.66656494140625,Moderate,Low,Generally Safe,Not necessary,0
2025-12-02 00:00:00,Cairo,54,53.984893798828125,Moderate,Low,Generally Safe,Not necessary,0
2025-12-02 00:00:00,Delhi,204,203.10647583007812,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,0
2025-12-02 00:00:00,Beijing,139,136.66746520996094,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,0
2025-12-02 00:00:00,New York,3,3.032531976699829,Good,Low,Unrestricted,Not necessary,0
2025-12-02 00:00:00,London,6,6.14695405960083,Good,Low,Unrestricted,Not necessary,0
2025-12-02 00:00:00,Tokyo,43,42.82066345214844,Good,Low,Unrestricted,Not necessary,0
2025-12-02 00:00:00,São Paulo,40,40.485191345214844,Good,Low,Unrestricted,Not necessary,0
2025-12-02 00:00:00,Mexico City,500,306.3036193847656,Hazardous,Extreme,Stay Indoors - Emergency,N95/N99 mask required if going outdoors,0
2025-12-02 01:00:00,Mexico City,84,53.504722595214844,Moderate,Low,Generally Safe,Not necessary,1
2025-12-02 01:00:00,São Paulo,38,38.464664459228516,Good,Low,Unrestricted,Not necessary,1
2025-12-02 01:00:00,Tokyo,48,47.34026336669922,Good,Low,Unrestricted,Not necessary,1
2025-12-02 01:00:00,Beijing,98,94.45375061035156,Moderate,Low,Generally Safe,Not necessary,1
2025-12-02 01:00:00,New York,4,3.9124321937561035,Good,Low,Unrestricted,Not necessary,1
2025-12-02 01:00:00,Delhi,210,212.61871337890625,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,1
2025-12-02 01:00:00,Los Angeles,88,87.66656494140625,Moderate,Low,Generally Safe,Not necessary,1
2025-12-02 01:00:00,London,7,6.959071159362793,Good,Low,Unrestricted,Not necessary,1
2025-12-02 01:00:00,Cairo,54,54.062828063964844,Moderate,Low,Generally Safe,Not necessary,1
2025-12-02 01:00:00,Mumbai,193,191.87814331054688,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,1
2025-12-02 02:00:00,Mexico City,76,204.50857543945312,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,2
2025-12-02 02:00:00,Delhi,218,214.93772888183594,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,2
2025-12-02 02:00:00,London,7,6.954846382141113,Good,Low,Unrestricted,Not necessary,2
2025-12-02 02:00:00,New York,5,4.968829154968262,Good,Low,Unrestricted,Not necessary,2
2025-12-02 02:00:00,Mumbai,192,192.02816772460938,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,2
2025-12-02 02:00:00,Los Angeles,88,87.65754699707031,Moderate,Low,Generally Safe,Not necessary,2
2025-12-02 02:00:00,Cairo,53,53.50449752807617,Moderate,Low,Generally Safe,Not necessary,2
2025-12-02 02:00:00,Tokyo,52,51.52265167236328,Moderate,Low,Generally Safe,Not necessary,2
2025-12-02 02:00:00,São Paulo,37,37.181270599365234,Good,Low,Unrestricted,Not necessary,2
2025-12-02 02:00:00,Beijing,79,77.56733703613281,Moderate,Low,Generally Safe,Not necessary,2
2025-12-02 03:00:00,Los Angeles,87,87.49911499023438,Moderate,Low,Generally Safe,Not necessary,3
2025-12-02 03:00:00,Tokyo,53,53.32783508300781,Moderate,Low,Generally Safe,Not necessary,3
2025-12-02 03:00:00,Beijing,68,67.90629577636719,Moderate,Low,Generally Safe,Not necessary,3
2025-12-02 03:00:00,Cairo,53,53.01006317138672,Moderate,Low,Generally Safe,Not necessary,3
2025-12-02 03:00:00,New York,7,6.644848346710205,Good,Low,Unrestricted,Not necessary,3
2025-12-02 03:00:00,São Paulo,37,37.15010452270508,Good,Low,Unrestricted,Not necessary,3
2025-12-02 03:00:00,London,7,7.047513484954834,Good,Low,Unrestricted,Not necessary,3
2025-12-02 03:00:00,Mexico City,69,69.34162902832031,Moderate,Low,Generally Safe,Not necessary,3
2025-12-02 03:00:00,Delhi,224,219.9769744873047,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,3
2025-12-02 03:00:00,Mumbai,190,190.43638610839844,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,3
2025-12-02 04:00:00,New York,11,10.69603157043457,Good,Low,Unrestricted,Not necessary,4
2025-12-02 04:00:00,Mexico City,65,68.32967376708984,Moderate,Low,Generally Safe,Not necessary,4
2025-12-02 04:00:00,Beijing,69,68.8418197631836,Moderate,Low,Generally Safe,Not necessary,4
2025-12-02 04:00:00,Mumbai,188,188.27728271484375,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,4
2025-12-02 04:00:00,Los Angeles,87,86.4352035522461,Moderate,Low,Generally Safe,Not necessary,4
2025-12-02 04:00:00,London,6,6.1377387046813965,Good,Low,Unrestricted,Not necessary,4
2025-12-02 04:00:00,Cairo,53,53.47513198852539,Moderate,Low,Generally Safe,Not necessary,4
2025-12-02 04:00:00,São Paulo,39,39.454063415527344,Good,Low,Unrestricted,Not necessary,4
2025-12-02 04:00:00,Tokyo,54,53.939449310302734,Moderate,Low,Generally Safe,Not necessary,4
